Date,Currency Pair,Open,Close,High,Low,Change
12/7/2011,USD/VND,"20,560.00","20,575.00","20,605.00","20,510.00",-0.07%
11/7/2011,USD/VND,"20,570.00","20,590.00","20,610.00","20,515.00",0.00%
8/7/2011,USD/VND,"20,550.00","20,590.00","20,590.00","20,510.00",-0.05%
7/7/2011,USD/VND,"20,560.00","20,600.00","20,620.00","20,510.00",0.07%
6/7/2011,USD/VND,"20,570.00","20,585.00","20,605.00","20,515.00",-0.07%
5/7/2011,USD/VND,"20,560.00","20,600.00","20,630.00","20,500.00",0.00%
4/7/2011,USD/VND,"20,550.00","20,600.00","20,650.00","20,500.00",0.07%
1/7/2011,USD/VND,"20,560.00","20,585.00","20,665.00","20,510.00",0.00%
30/6/2011,USD/VND,"20,540.00","20,585.00","20,665.00","20,510.00",-0.05%
29/6/2011,USD/VND,"20,570.00","20,595.00","20,615.00","20,510.00",-0.05%
28/6/2011,USD/VND,"20,580.00","20,605.00","20,635.00","20,520.00",-0.05%
27/6/2011,USD/VND,"20,560.00","20,615.00","20,695.00","20,520.00",0.19%
24/6/2011,USD/VND,"20,550.00","20,575.00","20,685.00","20,520.00",-0.12%
23/6/2011,USD/VND,"20,550.00","20,600.00","20,680.00","20,520.00",0.02%
22/6/2011,USD/VND,"20,570.00","20,595.00","20,725.00","20,520.00",-0.05%
21/6/2011,USD/VND,"20,600.00","20,605.00","20,745.00","20,575.00",-0.19%
20/6/2011,USD/VND,"20,660.00","20,645.00","20,775.00","20,590.00",-0.51%
17/6/2011,USD/VND,"20,600.00","20,750.00","20,760.00","20,550.00",0.51%
16/6/2011,USD/VND,"20,555.00","20,645.00","20,665.00","20,490.00",0.36%
15/6/2011,USD/VND,"20,540.00","20,570.00","20,580.00","20,480.00",0.00%
14/6/2011,USD/VND,"20,530.00","20,570.00","20,600.00","20,480.00",-0.02%
13/6/2011,USD/VND,"20,530.00","20,575.00","20,600.00","20,470.00",0.12%
10/6/2011,USD/VND,"20,530.00","20,550.00","20,610.00","20,470.00",-0.22%
9/6/2011,USD/VND,"20,540.00","20,595.00","20,645.00","20,470.00",-0.17%
8/6/2011,USD/VND,"20,540.00","20,630.00","20,630.00","20,470.00",0.32%
7/6/2011,USD/VND,"20,520.00","20,565.00","20,615.00","20,470.00",-0.13%
6/6/2011,USD/VND,"20,520.00","20,592.50","20,592.50","20,470.00",0.18%
3/6/2011,USD/VND,"20,490.00","20,555.00","20,615.00","20,470.00",0.02%
2/6/2011,USD/VND,"20,540.00","20,550.00","20,630.00","20,470.00",-0.17%
1/6/2011,USD/VND,"20,520.00","20,585.00","20,615.00","20,500.00",0.19%
31/5/2011,USD/VND,"20,510.00","20,545.00","20,645.00","20,480.00",-0.07%
30/5/2011,USD/VND,"20,520.00","20,560.00","20,650.00","20,480.00",-0.10%
27/5/2011,USD/VND,"20,500.00","20,580.00","20,620.00","20,500.00",-0.22%
26/5/2011,USD/VND,"20,550.00","20,625.00","20,695.00","20,500.00",-0.02%
25/5/2011,USD/VND,"20,580.00","20,630.00","20,750.00","20,550.00",0.00%
24/5/2011,USD/VND,"20,630.00","20,630.00","20,750.00","20,550.00",-0.27%
23/5/2011,USD/VND,"20,680.00","20,685.00","20,780.00","20,600.00",-0.31%
20/5/2011,USD/VND,"20,700.00","20,750.00","20,780.00","20,620.00",-0.07%
19/5/2011,USD/VND,"20,700.00","20,765.00","20,815.00","20,650.00",-0.24%
18/5/2011,USD/VND,"20,720.00","20,815.00","20,845.00","20,600.00",0.43%
17/5/2011,USD/VND,"20,600.00","20,725.00","20,775.00","20,600.00",0.56%
16/5/2011,USD/VND,"20,600.00","20,610.00","20,650.00","20,590.00",0.00%
13/5/2011,USD/VND,"20,600.00","20,610.00","20,620.00","20,580.00",0.10%
12/5/2011,USD/VND,"20,565.00","20,590.00","20,610.00","20,565.00",-0.07%
11/5/2011,USD/VND,"20,600.00","20,605.00","20,645.00","20,580.00",-0.10%
10/5/2011,USD/VND,"20,600.00","20,625.00","20,695.00","20,595.00",0.05%
9/5/2011,USD/VND,"20,590.00","20,615.00","20,615.00","20,580.00",-0.02%
6/5/2011,USD/VND,"20,595.00","20,620.00","20,625.00","20,595.00",0.05%
5/5/2011,USD/VND,"20,620.00","20,610.00","20,640.00","20,590.00",-0.22%
4/5/2011,USD/VND,"20,630.00","20,655.00","20,695.00","20,600.00",0.15%
3/5/2011,USD/VND,"20,600.00","20,625.00","20,625.00","20,550.00",-0.10%
2/5/2011,USD/VND,"20,570.00","20,645.00","20,645.00","20,570.00",0.00%
29/4/2011,USD/VND,"20,495.00","20,645.00","20,705.00","20,491.00",0.58%
28/4/2011,USD/VND,"20,600.00","20,525.00","20,625.00","20,450.00",-0.63%
27/4/2011,USD/VND,"20,640.00","20,655.00","20,755.00","20,580.00",-0.17%
26/4/2011,USD/VND,"20,640.00","20,690.00","20,650.00","20,640.00",-1.06%
25/4/2011,USD/VND,"20,910.00","20,912.50","20,922.50","20,835.00",0.23%
22/4/2011,USD/VND,"20,860.00","20,865.00","20,935.00","20,800.00",-0.29%
21/4/2011,USD/VND,"20,900.00","20,925.00","20,930.00","20,830.00",0.02%
20/4/2011,USD/VND,"20,900.00","20,920.00","20,925.00","20,835.00",0.02%
19/4/2011,USD/VND,"20,890.00","20,915.00","20,925.00","20,830.00",0.11%
18/4/2011,USD/VND,"20,890.00","20,892.50","20,937.50","20,835.00",0.00%
15/4/2011,USD/VND,"20,890.00","20,892.50","20,932.50","20,830.00",0.00%
14/4/2011,USD/VND,"20,890.00","20,892.50","20,937.50","20,800.00",-0.11%
13/4/2011,USD/VND,"20,910.00","20,915.00","20,925.00","20,800.00",0.41%
12/4/2011,USD/VND,"20,800.00","20,830.00","20,830.00","20,800.00",0.00%
11/4/2011,USD/VND,"20,800.00","20,830.00","20,830.00","20,800.00",0.00%
8/4/2011,USD/VND,"20,900.00","20,830.00","20,935.00","20,800.00",-0.36%
7/4/2011,USD/VND,"20,910.00","20,905.00","20,925.00","20,800.00",0.02%
6/4/2011,USD/VND,"20,905.00","20,900.00","20,925.00","20,800.00",0.12%
5/4/2011,USD/VND,"20,900.00","20,875.00","20,955.00","20,800.00",0.02%
4/4/2011,USD/VND,"20,900.00","20,870.00","20,945.00","20,800.00",-0.20%
1/4/2011,USD/VND,"20,905.00","20,912.50","20,912.50","20,815.00",0.08%
31/3/2011,USD/VND,"20,905.00","20,895.00","20,920.00","20,805.00",-0.02%
30/3/2011,USD/VND,"20,890.00","20,900.00","20,905.00","20,795.00",0.10%
29/3/2011,USD/VND,"20,890.00","20,880.00","20,910.00","20,795.00",-0.07%
28/3/2011,USD/VND,"20,875.00","20,895.00","20,900.00","20,800.00",0.10%
25/3/2011,USD/VND,"20,885.00","20,875.00","20,905.00","20,790.00",-0.07%
24/3/2011,USD/VND,"20,870.00","20,890.00","20,895.00","20,795.00",-0.01%
23/3/2011,USD/VND,"20,870.00","20,892.50","20,892.50","20,795.00",0.18%
22/3/2011,USD/VND,"20,885.00","20,855.00","20,910.00","20,970.00",-0.10%
21/3/2011,USD/VND,"20,875.00","20,875.00","20,880.00","20,765.00",0.10%
18/3/2011,USD/VND,"20,850.00","20,855.00","20,870.00","20,770.00",-0.04%
17/3/2011,USD/VND,"20,855.00","20,862.50","20,867.50","20,765.00",0.00%
16/3/2011,USD/VND,"20,860.00","20,862.50","20,867.50","20,765.00",-0.02%
15/3/2011,USD/VND,"20,865.00","20,867.50","20,867.50","20,770.00",0.16%
14/3/2011,USD/VND,"20,865.00","20,835.00","20,905.00","20,770.00",-0.18%
11/3/2011,USD/VND,"20,870.00","20,872.50","20,877.50","20,775.00",0.13%
10/3/2011,USD/VND,"20,870.00","20,845.00","20,900.00","20,780.00",-0.12%
9/3/2011,USD/VND,"20,860.00","20,870.00","20,875.00","20,775.00",0.01%
8/3/2011,USD/VND,"20,865.00","20,867.50","20,867.50","20,770.00",0.02%
7/3/2011,USD/VND,"20,860.00","20,862.50","20,867.50","20,765.00",0.13%
4/3/2011,USD/VND,"20,860.00","20,835.00","20,900.00","20,765.00",0.10%
3/3/2011,USD/VND,"20,855.00","20,815.00","20,915.00","20,765.00",-0.24%
2/3/2011,USD/VND,"20,860.00","20,865.00","20,880.00","20,770.00",-0.04%
1/3/2011,USD/VND,"20,875.00","20,872.50","20,877.50","20,775.00",-0.02%
28/2/2011,USD/VND,"20,875.00","20,877.50","20,877.50","20,780.00",-0.05%
25/2/2011,USD/VND,"20,880.00","20,887.50","20,887.50","20,790.00",-0.02%
24/2/2011,USD/VND,"20,885.00","20,892.50","20,892.50","20,795.00",0.04%
23/2/2011,USD/VND,"20,885.00","20,885.00","20,890.00","20,790.00",0.02%
22/2/2011,USD/VND,"20,835.00","20,880.00","20,885.00","20,785.00",0.02%
21/2/2011,USD/VND,"20,830.00","20,875.00","20,885.00","20,830.00",-0.04%
18/2/2011,USD/VND,"20,835.00","20,882.50","20,887.50","20,835.00",-0.06%
17/2/2011,USD/VND,"20,840.00","20,895.00","20,915.00","20,840.00",0.19%
16/2/2011,USD/VND,"20,855.00","20,855.00","20,950.00","20,800.00",-0.24%
15/2/2011,USD/VND,"20,860.00","20,905.00","20,910.00","20,810.00",-0.02%
14/2/2011,USD/VND,"20,900.00","20,910.00","20,920.00","20,820.00",0.53%
11/2/2011,USD/VND,"19,495.00","20,800.00","21,000.00","19,480.00",6.72%
10/2/2011,USD/VND,"19,495.00","19,490.00","19,508.00","19,450.00",-0.04%
9/2/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",-0.01%
8/2/2011,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.02%
7/2/2011,USD/VND,"19,490.00","19,495.00","19,495.00","19,490.00",0.00%
4/2/2011,USD/VND,"19,490.00","19,495.00","19,495.00","19,490.00",0.00%
3/2/2011,USD/VND,"19,490.00","19,495.00","19,495.00","19,490.00",0.00%
2/2/2011,USD/VND,"19,490.00","19,495.00","19,495.00","19,490.00",0.00%
1/2/2011,USD/VND,"19,490.00","19,495.00","19,495.00","19,490.00",-0.01%
31/1/2011,USD/VND,"19,490.00","19,497.50","19,497.50","19,490.00",0.00%
28/1/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
27/1/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
26/1/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",-0.01%
25/1/2011,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.00%
24/1/2011,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.01%
21/1/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.01%
20/1/2011,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",-0.01%
19/1/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",-0.01%
18/1/2011,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.02%
17/1/2011,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",-0.01%
14/1/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.04%
13/1/2011,USD/VND,"19,495.00","19,490.00","19,508.00","19,450.00",-0.04%
12/1/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.12%
11/1/2011,USD/VND,"19,495.00","19,475.00","19,523.00","19,450.00",-0.12%
10/1/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",-0.01%
7/1/2011,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.01%
6/1/2011,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",-0.01%
5/1/2011,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.00%
4/1/2011,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.01%
3/1/2011,USD/VND,"19,495.00","19,497.50","19,497.50","19,495.00",0.00%
31/12/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.12%
30/12/2010,USD/VND,"19,495.00","19,475.00","19,523.00","19,450.00",-0.10%
29/12/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",0.03%
28/12/2010,USD/VND,"19,495.00","19,490.00","19,508.00","19,450.00",-0.03%
27/12/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",-0.02%
24/12/2010,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.02%
23/12/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",-0.01%
22/12/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
21/12/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
20/12/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
17/12/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
16/12/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",-0.01%
15/12/2010,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.02%
14/12/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",-0.02%
13/12/2010,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.02%
10/12/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",-0.01%
9/12/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",-0.01%
8/12/2010,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.02%
7/12/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",-0.02%
6/12/2010,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.00%
3/12/2010,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.01%
2/12/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
1/12/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",-0.01%
30/11/2010,USD/VND,"19,495.00","19,499.00","19,499.00","19,450.00",0.01%
29/11/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
26/11/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
25/11/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.00%
24/11/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.01%
23/11/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",0.00%
22/11/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",0.00%
19/11/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",0.00%
18/11/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",-0.01%
17/11/2010,USD/VND,"19,495.00","19,497.50","19,500.50","19,450.00",0.04%
16/11/2010,USD/VND,"19,495.00","19,490.00","19,505.00","19,450.00",0.00%
15/11/2010,USD/VND,"19,495.00","19,490.00","19,507.00","19,450.00",-0.03%
12/11/2010,USD/VND,"19,495.00","19,495.00","19,501.00","19,450.00",0.00%
11/11/2010,USD/VND,"19,495.00","19,495.00","19,502.00","19,450.00",-0.01%
10/11/2010,USD/VND,"19,495.00","19,497.50","19,497.50","19,450.00",0.04%
9/11/2010,USD/VND,"19,495.00","19,490.00","19,507.00","19,450.00",0.00%
8/11/2010,USD/VND,"19,495.00","19,490.00","19,508.00","19,450.00",-0.03%
5/11/2010,USD/VND,"19,497.00","19,495.00","19,502.00","19,450.00",0.03%
4/11/2010,USD/VND,"19,495.00","19,490.00","19,505.00","19,450.00",0.00%
3/11/2010,USD/VND,"19,495.00","19,490.00","19,508.00","19,450.00",0.00%
2/11/2010,USD/VND,"19,495.00","19,490.00","19,507.00","19,450.00",-0.04%
1/11/2010,USD/VND,"19,920.00","19,497.50","19,922.50","19,450.00",0.04%
29/10/2010,USD/VND,"19,490.00","19,490.00","19,508.00","19,450.00",-0.03%
28/10/2010,USD/VND,"19,495.00","19,495.00","19,503.00","19,450.00",0.00%
27/10/2010,USD/VND,"19,490.00","19,495.00","19,503.00","19,450.00",0.00%
26/10/2010,USD/VND,"19,850.00","19,495.00","19,925.00","19,450.00",0.10%
25/10/2010,USD/VND,"19,850.00","19,475.00","19,875.00","19,450.00",-0.05%
22/10/2010,USD/VND,"19,850.00","19,485.00","19,865.00","19,450.00",-0.05%
21/10/2010,USD/VND,"19,490.00","19,495.00","19,503.00","19,450.00",0.10%
20/10/2010,USD/VND,"19,490.00","19,475.00","19,875.00","19,450.00",-0.10%
19/10/2010,USD/VND,"19,780.00","19,495.00","19,855.00","19,450.00",-0.01%
18/10/2010,USD/VND,"19,490.00","19,497.50","19,500.50","19,450.00",-0.01%
15/10/2010,USD/VND,"19,750.00","19,498.50","19,751.50","19,450.00",0.01%
14/10/2010,USD/VND,"19,490.00","19,497.50","19,752.50","19,450.00",-0.01%
13/10/2010,USD/VND,"19,490.00","19,499.00","19,499.00","19,450.00",0.12%
12/10/2010,USD/VND,"19,490.00","19,475.00","19,523.00","19,450.00",-0.05%
11/10/2010,USD/VND,"19,700.00","19,485.00","19,715.00","19,450.00",-0.06%
8/10/2010,USD/VND,"19,470.00","19,497.50","19,500.50","19,450.00",0.00%
7/10/2010,USD/VND,"19,550.00","19,497.50","19,672.50","19,450.00",0.04%
6/10/2010,USD/VND,"19,490.00","19,490.00","19,507.00","19,450.00",-0.03%
5/10/2010,USD/VND,"19,490.00","19,495.00","19,555.00","19,450.00",-0.01%
4/10/2010,USD/VND,"19,490.00","19,497.50","19,497.50","19,450.00",0.04%
1/10/2010,USD/VND,"19,490.00","19,490.00","19,508.00","19,450.00",0.08%
30/9/2010,USD/VND,"19,470.00","19,475.00","19,522.00","19,450.00",-0.08%
29/9/2010,USD/VND,"19,465.00","19,490.00","19,507.00","19,090.00",0.00%
28/9/2010,USD/VND,"19,470.00","19,490.00","19,505.00","19,400.00",0.05%
27/9/2010,USD/VND,"19,465.00","19,480.00","19,510.00","19,400.00",-0.05%
24/9/2010,USD/VND,"19,465.00","19,490.00","19,500.00","19,400.00",0.08%
23/9/2010,USD/VND,"19,465.00","19,475.00","19,515.00","19,400.00",-0.08%
22/9/2010,USD/VND,"19,470.00","19,490.00","19,505.00","19,400.00",0.00%
21/9/2010,USD/VND,"19,465.00","19,490.00","19,500.00","19,090.00",-0.03%
20/9/2010,USD/VND,"19,465.00","19,495.00","19,495.00","19,400.00",0.00%
17/9/2010,USD/VND,"19,460.00","19,495.00","19,495.00","19,400.00",0.03%
16/9/2010,USD/VND,"19,465.00","19,490.00","19,505.00","19,090.00",0.00%
15/9/2010,USD/VND,"19,465.00","19,490.00","19,500.00","19,400.00",0.00%
14/9/2010,USD/VND,"19,465.00","19,490.00","19,500.00","19,400.00",0.00%
13/9/2010,USD/VND,"19,465.00","19,490.00","19,500.00","19,400.00",0.00%
10/9/2010,USD/VND,"19,460.00","19,490.00","19,500.00","19,400.00",0.00%
9/9/2010,USD/VND,"19,480.00","19,490.00","19,500.00","19,400.00",0.08%
8/9/2010,USD/VND,"19,460.00","19,475.00","19,515.00","19,090.00",0.00%
7/9/2010,USD/VND,"19,460.00","19,475.00","19,515.00","19,090.00",-0.05%
6/9/2010,USD/VND,"19,465.00","19,485.00","19,505.00","19,400.00",0.00%
3/9/2010,USD/VND,"19,465.00","19,485.00","19,505.00","19,400.00",-0.05%
2/9/2010,USD/VND,"19,490.00","19,495.00","19,495.00","19,490.00",0.00%
1/9/2010,USD/VND,"19,465.00","19,495.00","19,495.00","19,400.00",0.00%
31/8/2010,USD/VND,"19,460.00","19,495.00","19,495.00","19,090.00",-0.10%
30/8/2010,USD/VND,"19,475.00","19,515.00","19,540.00","19,400.00",0.18%
27/8/2010,USD/VND,"19,470.00","19,480.00","19,510.00","19,090.00",0.15%
26/8/2010,USD/VND,"19,470.00","19,450.00","19,540.00","19,400.00",-0.18%
25/8/2010,USD/VND,"19,470.00","19,485.00","19,505.00","19,090.00",0.00%
24/8/2010,USD/VND,"19,480.00","19,485.00","19,505.00","19,400.00",0.18%
23/8/2010,USD/VND,"19,470.00","19,450.00","19,540.00","19,090.00",-0.15%
20/8/2010,USD/VND,"19,450.00","19,480.00","19,510.00","19,090.00",-0.08%
19/8/2010,USD/VND,"19,400.00","19,495.00","19,495.00","19,090.00",0.18%
18/8/2010,USD/VND,"19,220.00","19,460.00","19,530.00","19,080.00",1.89%
17/8/2010,USD/VND,"19,220.00","19,099.00","19,221.00","19,050.00",0.05%
16/8/2010,USD/VND,"19,220.00","19,090.00","19,230.00","19,050.00",-0.93%
13/8/2010,USD/VND,"19,220.00","19,270.00","19,270.00","19,050.00",0.90%
12/8/2010,USD/VND,"19,200.00","19,099.00","19,221.00","19,050.00",0.02%
11/8/2010,USD/VND,"19,098.00","19,095.00","19,103.00","19,050.00",-0.81%
10/8/2010,USD/VND,"19,190.00","19,250.00","19,250.00","19,000.00",0.81%
9/8/2010,USD/VND,"19,080.00","19,095.00","19,103.00","19,000.00",0.00%
6/8/2010,USD/VND,"19,080.00","19,095.00","19,103.00","19,000.00",-0.70%
5/8/2010,USD/VND,"19,080.00","19,230.00","19,230.00","19,000.00",0.71%
4/8/2010,USD/VND,"19,080.00","19,095.00","19,103.00","19,000.00",-0.70%
3/8/2010,USD/VND,"19,180.00","19,230.00","19,230.00","19,000.00",0.81%
2/8/2010,USD/VND,"19,200.00","19,075.00","19,225.00","19,000.00",0.00%
30/7/2010,USD/VND,"19,080.00","19,075.00","19,123.00","19,000.00",0.00%
29/7/2010,USD/VND,"19,080.00","19,075.00","19,120.00","19,000.00",-0.60%
28/7/2010,USD/VND,"19,090.00","19,190.00","19,195.00","19,000.00",0.50%
27/7/2010,USD/VND,"19,090.00","19,095.00","19,100.00","19,000.00",-0.01%
26/7/2010,USD/VND,"19,090.00","19,096.00","19,099.00","19,000.00",-0.01%
23/7/2010,USD/VND,"19,070.00","19,097.50","19,097.50","19,000.00",0.01%
22/7/2010,USD/VND,"19,090.00","19,096.00","19,099.00","19,000.00",-0.01%
21/7/2010,USD/VND,"19,090.00","19,097.50","19,097.50","19,000.00",0.03%
20/7/2010,USD/VND,"19,090.00","19,092.50","19,102.50","19,000.00",-0.51%
19/7/2010,USD/VND,"19,050.00","19,190.00","19,195.00","19,000.00",0.51%
16/7/2010,USD/VND,"19,050.00","19,092.50","19,097.50","19,000.00",-0.01%
15/7/2010,USD/VND,"19,050.00","19,095.00","19,100.00","19,000.00",0.10%
14/7/2010,USD/VND,"19,050.00","19,075.00","19,120.00","19,000.00",-0.10%
13/7/2010,USD/VND,"19,050.00","19,095.00","19,100.00","19,000.00",-0.29%
12/7/2010,USD/VND,"19,070.00","19,150.00","19,195.00","18,900.00",0.29%
9/7/2010,USD/VND,"19,070.00","19,095.00","19,100.00","19,000.00",0.00%
8/7/2010,USD/VND,"19,092.00","19,095.00","19,100.00","19,000.00",0.50%
7/7/2010,USD/VND,"18,900.00","19,000.00","19,195.00","18,900.00",-0.47%
6/7/2010,USD/VND,"18,900.00","19,090.00","19,105.00","18,900.00",-0.01%
5/7/2010,USD/VND,"19,090.00","19,092.50","19,102.50","18,900.00",0.08%
2/7/2010,USD/VND,"18,900.00","19,077.50","19,107.50","18,900.00",0.09%
1/7/2010,USD/VND,"19,070.00","19,060.00","19,130.00","19,000.00",-0.10%
30/6/2010,USD/VND,"19,050.00","19,080.00","19,100.00","19,000.00",0.08%
29/6/2010,USD/VND,"19,000.00","19,065.00","19,095.00","18,900.00",0.34%
28/6/2010,USD/VND,"19,000.00","19,000.00","19,075.00","18,900.00",0.03%
25/6/2010,USD/VND,"18,900.00","18,995.00","19,025.00","18,900.00",0.00%
24/6/2010,USD/VND,"18,960.00","18,995.00","19,015.00","18,900.00",0.13%
23/6/2010,USD/VND,"18,900.00","18,970.00","19,002.00","18,900.00",0.03%
22/6/2010,USD/VND,"18,945.00","18,965.00","18,997.00","18,900.00",-0.03%
21/6/2010,USD/VND,"18,940.00","18,970.00","18,990.00","18,900.00",-0.16%
18/6/2010,USD/VND,"18,950.00","19,000.00","19,070.00","18,900.00",0.00%
17/6/2010,USD/VND,"18,950.00","19,000.00","19,070.00","18,900.00",0.13%
16/6/2010,USD/VND,"18,950.00","18,975.00","18,985.00","18,940.00",-0.03%
15/6/2010,USD/VND,"18,950.00","18,980.00","18,990.00","18,940.00",0.00%
14/6/2010,USD/VND,"18,950.00","18,980.00","18,990.00","18,940.00",0.03%
11/6/2010,USD/VND,"18,960.00","18,975.00","19,000.00","18,940.00",-0.05%
10/6/2010,USD/VND,"18,900.00","18,985.00","19,000.00","18,900.00",0.00%
9/6/2010,USD/VND,"18,965.00","18,985.00","19,000.00","18,875.00",0.00%
8/6/2010,USD/VND,"18,900.00","18,985.00","18,990.00","18,875.00",-0.03%
7/6/2010,USD/VND,"18,970.00","18,990.00","19,010.00","18,875.00",0.05%
4/6/2010,USD/VND,"18,970.00","18,980.00","18,995.00","18,875.00",-0.03%
3/6/2010,USD/VND,"18,970.00","18,985.00","19,000.00","18,700.00",-0.01%
2/6/2010,USD/VND,"18,970.00","18,987.50","18,997.50","18,870.00",0.52%
1/6/2010,USD/VND,"18,970.00","18,890.00","19,005.00","18,850.00",0.08%
31/5/2010,USD/VND,"18,970.00","18,875.00","19,005.00","18,850.00",-0.61%
28/5/2010,USD/VND,"18,970.00","18,990.00","19,005.00","18,930.00",0.00%
